model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A3,2014,11690.0,Manual,33000.0,Petrol,30.0,57.6,1.2
 Q3,2017,16250.0,Semi-Auto,38500.0,Petrol,145.0,47.9,1.4
 RS5,2014,23400.0,Semi-Auto,39210.0,Petrol,555.0,26.9,4.2
 A1,2017,14995.0,Manual,21796.0,Petrol,30.0,56.5,1.4
 Q3,2016,16995.0,Manual,34396.0,Diesel,145.0,52.3,2.0
 A6,2016,16950.0,Semi-Auto,36211.0,Diesel,20.0,64.2,2.0
 A5,2017,20150.0,Semi-Auto,45465.0,Diesel,145.0,62.8,2.0
 A1,2015,14730.0,Manual,42255.0,Petrol,235.0,39.8,2.0
 Q3,2016,19000.0,Semi-Auto,15110.0,Petrol,145.0,47.9,1.4
 A8,2015,19999.0,Semi-Auto,52891.0,Diesel,205.0,47.9,3.0
 A3,2016,12500.0,Manual,36385.0,Petrol,125.0,53.3,1.4
 A1,2015,13500.0,Semi-Auto,37231.0,Petrol,30.0,56.5,1.4
 Q3,2016,18350.0,Semi-Auto,30647.0,Diesel,145.0,51.4,2.0
 A3,2015,8950.0,Manual,62710.0,Diesel,0.0,74.3,1.6
 A5,2016,16750.0,Semi-Auto,41847.0,Petrol,165.0,44.1,1.8
 Q3,2015,17000.0,Semi-Auto,43740.0,Petrol,145.0,47.9,1.4
 A3,2015,12500.0,Semi-Auto,49548.0,Petrol,20.0,60.1,1.4
 A4,2016,16000.0,Manual,29112.0,Diesel,0.0,74.3,2.0
 Q3,2016,18000.0,Manual,24602.0,Diesel,145.0,52.3,2.0
 TT,2015,16250.0,Manual,40402.0,Petrol,145.0,47.1,1.8
 A1,2015,10950.0,Manual,48299.0,Petrol,30.0,57.6,1.4
 A1,2016,11000.0,Manual,29328.0,Petrol,0.0,67.3,1.0
 A5,2015,14498.0,Semi-Auto,24848.0,Diesel,125.0,58.9,2.0
 Q2,2018,19298.0,Manual,11349.0,Diesel,145.0,47.9,1.6
 A3,2018,18998.0,Manual,12186.0,Petrol,145.0,60.1,1.0
 A4,2016,13995.0,Semi-Auto,56615.0,Diesel,20.0,70.6,2.0
 A6,2014,13491.0,Semi-Auto,52419.0,Diesel,30.0,64.2,2.0
 Q3,2016,16995.0,Semi-Auto,61260.0,Diesel,160.0,50.4,2.0
 A3,2014,11495.0,Semi-Auto,39585.0,Petrol,30.0,57.6,1.4
 A3,2016,11495.0,Manual,21000.0,Diesel,0.0,74.3,1.6
 Q3,2016,15495.0,Manual,15541.0,Diesel,30.0,61.4,2.0
 Q3,2016,16250.0,Manual,29841.0,Diesel,125.0,60.1,2.0
 A5,2014,14795.0,Semi-Auto,52595.0,Diesel,150.0,53.3,2.0
 A5,2016,18495.0,Manual,25000.0,Diesel,125.0,57.6,2.0
 A5,2016,17650.0,Manual,31292.0,Diesel,145.0,53.3,2.0
 Q3,2015,14791.0,Semi-Auto,49652.0,Diesel,150.0,54.3,2.0
 A6,2016,19999.0,Semi-Auto,15016.0,Diesel,30.0,61.4,2.0
 A8,2015,19499.0,Semi-Auto,54174.0,Diesel,205.0,47.9,3.0
 A1,2017,11000.0,Manual,18988.0,Petrol,145.0,67.3,1.0
 Q3,2014,13990.0,Manual,55735.0,Diesel,160.0,49.6,2.0
 Q3,2017,19152.0,Manual,25000.0,Petrol,150.0,49.6,1.4
 TT,2015,16842.0,Manual,31208.0,Petrol,150.0,47.9,2.0
 Q2,2017,19295.0,Manual,20647.0,Petrol,145.0,50.4,1.4
 Q2,2019,21030.0,Automatic,1342.0,Diesel,145.0,47.9,1.6
 A5,2014,12240.0,Semi-Auto,65555.0,Diesel,125.0,60.1,2.0
 A3,2014,13299.0,Manual,24003.0,Petrol,30.0,54.3,1.4
 A3,2015,13480.0,Manual,45427.0,Petrol,125.0,52.3,1.4
 TT,2016,15498.0,Manual,38908.0,Petrol,145.0,47.1,1.8
 Q5,2019,34498.0,Semi-Auto,21.0,Petrol,145.0,32.1,2.0
 TT,2014,12995.0,Semi-Auto,42000.0,Petrol,165.0,44.1,1.8
 A1,2015,11295.0,Manual,44500.0,Diesel,0.0,80.7,1.6
 Q2,2020,27495.0,Semi-Auto,2000.0,Petrol,150.0,43.5,1.5
 A3,2020,21995.0,Manual,5000.0,Diesel,145.0,56.5,2.0
 A4,2020,43995.0,Semi-Auto,4000.0,Diesel,145.0,40.9,3.0
 A5,2018,23995.0,Manual,13500.0,Diesel,145.0,64.2,2.0
 Q5,2016,20499.0,Automatic,27616.0,Diesel,200.0,47.1,2.0
 A3,2014,8895.0,Manual,50262.0,Diesel,0.0,74.3,1.6
 A1,2015,11484.0,Manual,45070.0,Petrol,30.0,55.4,1.4
 A3,2016,20560.0,Semi-Auto,26860.0,Petrol,160.0,44.1,2.0
 A1,2016,10260.0,Manual,47779.0,Petrol,30.0,55.4,1.4
 A3,2015,10930.0,Manual,41683.0,Petrol,20.0,58.9,1.4
 A5,2015,16680.0,Automatic,39251.0,Diesel,145.0,56.5,2.0
 Q2,2017,19991.0,Semi-Auto,19001.0,Diesel,150.0,57.7,2.0
 A3,2013,11491.0,Semi-Auto,59000.0,Petrol,30.0,56.5,1.4
 Q5,2016,18891.0,Semi-Auto,28931.0,Diesel,205.0,47.9,2.0
 A1,2014,7951.0,Manual,53291.0,Diesel,0.0,74.3,1.6
 A3,2017,20999.0,Manual,20949.0,Petrol,200.0,40.4,2.0
 Q3,2015,12750.0,Manual,78962.0,Diesel,125.0,60.1,2.0
 A5,2017,18990.0,Semi-Auto,41215.0,Diesel,30.0,67.3,2.0
 A1,2016,9950.0,Manual,24396.0,Petrol,0.0,67.3,1.0
 Q3,2014,15995.0,Semi-Auto,24000.0,Petrol,265.0,36.7,2.0
 Q5,2016,28795.0,Semi-Auto,42000.0,Diesel,240.0,42.8,3.0
 Q5,2015,19495.0,Semi-Auto,52000.0,Diesel,205.0,47.1,2.0
 Q3,2020,36995.0,Semi-Auto,2000.0,Diesel,150.0,45.6,2.0
 A5,2017,19995.0,Semi-Auto,54000.0,Diesel,150.0,67.3,2.0
 A3,2017,19995.0,Manual,17800.0,Petrol,150.0,54.3,1.5
 Q3,2018,21995.0,Semi-Auto,43000.0,Diesel,150.0,53.3,2.0
 A1,2017,10995.0,Manual,45000.0,Diesel,0.0,76.3,1.6
 Q3,2020,25995.0,Manual,7000.0,Petrol,150.0,40.9,1.5
 Q3,2015,17250.0,Manual,21350.0,Diesel,160.0,49.6,2.0
 A1,2015,12400.0,Manual,18200.0,Diesel,0.0,80.7,1.6
 Q5,2015,17900.0,Manual,40785.0,Diesel,205.0,47.9,2.0
 Q5,2016,22295.0,Semi-Auto,32300.0,Diesel,200.0,47.1,2.0
 A6,2017,21195.0,Semi-Auto,32000.0,Diesel,145.0,61.4,2.0
 Q3,2020,32995.0,Semi-Auto,3000.0,Diesel,145.0,47.1,2.0
 A5,2020,32995.0,Semi-Auto,2000.0,Diesel,145.0,48.7,2.0
 A1,2017,14995.0,Semi-Auto,11500.0,Petrol,145.0,57.6,1.4
 A1,2017,12495.0,Manual,26500.0,Petrol,145.0,55.4,1.4
 Q2,2019,21995.0,Semi-Auto,10544.0,Petrol,145.0,42.8,1.5
 Q7,2017,49995.0,Semi-Auto,39300.0,Diesel,150.0,39.2,4.0
 Q2,2017,19995.0,Manual,29000.0,Petrol,150.0,49.6,1.4
 A3,2014,10995.0,Manual,42450.0,Petrol,20.0,60.1,1.4
 A3,2016,12832.0,Manual,64278.0,Diesel,30.0,65.7,2.0
 A4,2018,18370.0,Manual,30963.0,Diesel,145.0,68.9,2.0
 A4,2014,10995.0,Semi-Auto,48500.0,Diesel,125.0,58.9,2.0
 A1,2017,14995.0,Manual,15000.0,Petrol,30.0,56.5,1.4
 Q3,2013,13495.0,Manual,40000.0,Diesel,165.0,49.6,2.0
 Q3,2015,17750.0,Manual,32000.0,Diesel,150.0,52.3,2.0
 A6,2016,16750.0,Manual,50764.0,Diesel,30.0,61.4,2.0
 A3,2017,15141.0,Manual,8391.0,Petrol,20.0,60.1,1.0
 Q5,2014,15547.0,Manual,44735.0,Petrol,235.0,37.7,2.0
 Q3,2017,16495.0,Manual,16000.0,Diesel,30.0,61.4,2.0
 Q2,2019,21995.0,Semi-Auto,4000.0,Petrol,145.0,42.8,1.5
 A6,2019,43995.0,Automatic,7500.0,Diesel,145.0,37.7,3.0
 Q2,2019,19995.0,Manual,5000.0,Diesel,145.0,49.6,1.6
 Q5,2020,36995.0,Semi-Auto,2000.0,Petrol,145.0,32.1,2.0
 A4,2020,26995.0,Manual,4000.0,Petrol,145.0,42.2,2.0
 A3,2018,21499.0,Manual,4012.0,Petrol,150.0,42.2,1.5
 A1,2014,13750.0,Semi-Auto,24914.0,Petrol,20.0,60.1,1.4
 A1,2015,10800.0,Manual,55369.0,Diesel,0.0,80.7,1.6
 A1,2015,11750.0,Manual,30826.0,Petrol,30.0,55.4,1.4
 A3,2016,21990.0,Semi-Auto,26824.0,Petrol,200.0,40.4,2.0
 A4,2019,24990.0,Semi-Auto,12126.0,Diesel,150.0,49.6,2.0
 A1,2015,15995.0,Manual,23514.0,Petrol,240.0,39.8,2.0
 A6,2016,16230.0,Manual,52246.0,Diesel,30.0,58.9,2.0
 A1,2015,9580.0,Manual,44141.0,Petrol,30.0,57.6,1.4
 Q3,2014,12995.0,Semi-Auto,53000.0,Diesel,200.0,47.9,2.0
 A4,2020,32995.0,Semi-Auto,2000.0,Diesel,145.0,49.6,2.0
 A5,2020,32495.0,Semi-Auto,2000.0,Petrol,145.0,39.2,2.0
 A4,2020,26995.0,Manual,2000.0,Petrol,145.0,41.5,2.0
 A4,2020,29995.0,Manual,4000.0,Petrol,145.0,38.2,2.0
 A4,2020,32995.0,Semi-Auto,2000.0,Petrol,145.0,38.2,2.0
 A4,2020,31995.0,Semi-Auto,1000.0,Petrol,145.0,40.9,2.0
 Q2,2019,21495.0,Manual,5000.0,Diesel,145.0,49.6,1.6
 Q2,2019,19495.0,Manual,5000.0,Diesel,145.0,49.6,1.6
 Q3,2019,27495.0,Manual,6000.0,Diesel,145.0,42.8,2.0
 Q7,2019,51995.0,Semi-Auto,6000.0,Diesel,145.0,33.2,3.0
 Q3,2013,12695.0,Semi-Auto,40000.0,Diesel,200.0,47.9,2.0
 A4,2019,26995.0,Semi-Auto,5100.0,Petrol,145.0,38.2,2.0
 Q7,2016,32495.0,Semi-Auto,30600.0,Diesel,200.0,47.9,3.0
 Q3,2017,24395.0,Semi-Auto,13200.0,Petrol,145.0,40.4,2.0
 Q2,2019,21395.0,Manual,5800.0,Diesel,145.0,47.9,1.6
 Q3,2019,25995.0,Semi-Auto,8300.0,Diesel,145.0,48.7,2.0
 Q2,2019,19495.0,Manual,4000.0,Petrol,145.0,47.1,1.0
 Q5,2016,20495.0,Semi-Auto,38000.0,Diesel,200.0,47.1,2.0
 A6,2018,19995.0,Manual,38000.0,Diesel,145.0,61.4,2.0
 A1,2018,14995.0,Manual,34000.0,Petrol,145.0,55.4,1.4
 A1,2014,13750.0,Semi-Auto,24900.0,Petrol,20.0,60.1,1.4
 A4,2019,28795.0,Semi-Auto,5000.0,Diesel,145.0,54.3,2.0
 A4,2019,28795.0,Semi-Auto,5000.0,Petrol,145.0,42.2,2.0
 RS3,2015,26795.0,Semi-Auto,49000.0,Petrol,300.0,34.9,2.5
 A4,2019,26695.0,Semi-Auto,5000.0,Diesel,145.0,51.4,2.0
 A1,2017,15995.0,Manual,12000.0,Petrol,145.0,58.9,1.4
 A5,2019,25995.0,Semi-Auto,7200.0,Petrol,145.0,40.4,2.0
 Q2,2019,25495.0,Manual,6500.0,Petrol,145.0,39.2,1.5
 Q2,2017,20750.0,Semi-Auto,15709.0,Petrol,125.0,52.3,1.4
 Q5,2016,17990.0,Automatic,51756.0,Diesel,200.0,47.1,2.0
 A4,2016,13910.0,Manual,67840.0,Diesel,30.0,64.2,2.0
 A3,2018,18195.0,Manual,19517.0,Petrol,145.0,54.3,1.5
 A4,2017,15540.0,Automatic,35452.0,Diesel,145.0,70.6,2.0
 Q3,2016,19000.0,Semi-Auto,45332.0,Petrol,205.0,40.4,2.0
 Q2,2016,19490.0,Semi-Auto,26906.0,Petrol,125.0,52.3,1.4
 A3,2016,15800.0,Manual,23631.0,Petrol,30.0,58.9,1.4
 A1,2016,10765.0,Manual,38731.0,Diesel,0.0,76.3,1.6
 A1,2015,10965.0,Manual,47000.0,Petrol,30.0,55.4,1.4
 Q5,2016,18998.0,Semi-Auto,41313.0,Diesel,200.0,47.1,2.0
 A5,2019,26295.0,Semi-Auto,6500.0,Petrol,145.0,40.4,2.0
 A3,2016,17495.0,Manual,21500.0,Petrol,30.0,58.9,1.4
 A4,2017,26995.0,Semi-Auto,19650.0,Petrol,145.0,38.7,3.0
 TT,2016,16995.0,Manual,34000.0,Petrol,160.0,46.3,2.0
 TT,2016,16995.0,Manual,11000.0,Petrol,145.0,47.1,1.8
 Q5,2017,23995.0,Semi-Auto,34000.0,Diesel,145.0,56.5,2.0
 A5,2019,37995.0,Semi-Auto,5000.0,Petrol,145.0,36.2,2.0
 A1,2016,12995.0,Manual,38000.0,Petrol,30.0,56.5,1.4
 Q5,2017,33995.0,Semi-Auto,50000.0,Petrol,145.0,34.0,3.0
 Q5,2020,58495.0,Semi-Auto,4000.0,Diesel,145.0,32.5,3.0
 R8,2020,137995.0,Semi-Auto,70.0,Petrol,145.0,21.1,5.2
 Q3,2015,13995.0,Manual,41000.0,Diesel,30.0,61.4,2.0
 Q2,2017,16995.0,Semi-Auto,28000.0,Petrol,30.0,54.3,1.4
 RS4,2018,52495.0,Semi-Auto,12000.0,Petrol,145.0,32.1,2.9
 A6,2018,19495.0,Semi-Auto,47500.0,Diesel,145.0,64.2,2.0
 A6,2017,20495.0,Manual,34000.0,Diesel,145.0,61.4,2.0
 Q3,2019,24995.0,Manual,5000.0,Petrol,145.0,40.9,1.5
 A6,2019,26995.0,Semi-Auto,6000.0,Diesel,145.0,47.9,2.0
 Q2,2019,26995.0,Manual,5000.0,Petrol,145.0,39.2,1.5
 Q2,2019,21995.0,Manual,5000.0,Diesel,145.0,47.9,1.6
 A4,2019,27495.0,Semi-Auto,7000.0,Diesel,145.0,49.6,2.0
 A4,2019,24995.0,Manual,8000.0,Petrol,145.0,38.2,2.0
 A4,2019,26295.0,Automatic,7000.0,Diesel,145.0,48.7,2.0
 A6,2016,20995.0,Semi-Auto,23700.0,Diesel,30.0,61.4,3.0
 A1,2017,14790.0,Semi-Auto,15663.0,Petrol,150.0,56.5,1.4
 A4,2014,9990.0,Manual,49441.0,Diesel,30.0,62.8,2.0
 A3,2018,16990.0,Semi-Auto,19704.0,Petrol,150.0,58.9,1.5
 A3,2015,15795.0,Manual,33000.0,Petrol,20.0,60.1,1.4
 Q2,2020,26995.0,Manual,2000.0,Petrol,145.0,43.5,1.5
 Q3,2020,34995.0,Semi-Auto,5000.0,Diesel,145.0,47.1,2.0
 A6,2019,41995.0,Semi-Auto,6500.0,Diesel,145.0,37.7,3.0
 A7,2019,47995.0,Semi-Auto,4000.0,Diesel,145.0,35.8,3.0
 RS6,2017,54995.0,Automatic,15500.0,Petrol,325.0,29.4,4.0
 A1,2017,10465.0,Manual,44330.0,Diesel,0.0,76.3,1.6
 TT,2017,16465.0,Manual,41699.0,Petrol,150.0,47.1,1.8
 A4,2016,12465.0,Manual,61224.0,Diesel,20.0,70.6,2.0
 A3,2016,15965.0,Manual,32110.0,Petrol,125.0,49.6,2.0
 A3,2015,15995.0,Manual,18939.0,Diesel,20.0,68.9,2.0
 A3,2015,15995.0,Manual,18400.0,Diesel,20.0,68.9,2.0
 TT,2017,23500.0,Semi-Auto,55370.0,Petrol,145.0,40.9,2.0
 A3,2017,18995.0,Manual,9538.0,Petrol,150.0,56.5,1.4
 A3,2018,22900.0,Semi-Auto,18972.0,Petrol,150.0,47.9,2.0
 Q3,2016,18000.0,Manual,24602.0,Diesel,145.0,52.3,2.0
 A3,2015,12500.0,Automatic,49548.0,Petrol,20.0,60.1,1.4
 A1,2015,10800.0,Manual,55600.0,Diesel,0.0,80.7,1.6
 Q7,2019,54495.0,Semi-Auto,4000.0,Diesel,145.0,33.2,3.0
 A3,2019,24995.0,Semi-Auto,5000.0,Diesel,145.0,50.4,2.0
 A5,2017,19495.0,Semi-Auto,19300.0,Diesel,20.0,70.6,2.0
 Q2,2018,19995.0,Manual,10900.0,Petrol,145.0,52.3,1.4
 A5,2019,26995.0,Manual,6000.0,Petrol,145.0,47.1,2.0
 A5,2019,24995.0,Manual,8000.0,Petrol,145.0,39.8,2.0
 A5,2016,15995.0,Manual,32000.0,Diesel,125.0,60.1,2.0
 Q3,2017,17995.0,Manual,15968.0,Petrol,150.0,49.6,1.4
 Q3,2016,17600.0,Semi-Auto,41324.0,Diesel,160.0,50.4,2.0
 A4,2017,13700.0,Semi-Auto,67227.0,Diesel,145.0,70.6,2.0
 Q3,2017,15860.0,Semi-Auto,44080.0,Petrol,145.0,47.9,1.4
 Q3,2017,15790.0,Manual,39544.0,Petrol,125.0,51.4,1.4
 A4,2016,17995.0,Manual,34714.0,Diesel,30.0,62.8,2.0
 A5,2016,18299.0,Automatic,26498.0,Diesel,145.0,56.5,2.0
 Q2,2017,19599.0,Semi-Auto,32677.0,Petrol,145.0,52.3,1.4
 A4,2016,16600.0,Manual,29112.0,Diesel,0.0,74.3,2.0
 A1,2013,9750.0,Manual,29773.0,Petrol,125.0,52.3,1.4
 A3,2016,12500.0,Manual,36385.0,Petrol,125.0,53.3,1.4
 TT,2016,15465.0,Manual,51400.0,Diesel,30.0,62.8,2.0
 Q5,2015,21965.0,Semi-Auto,62253.0,Diesel,260.0,41.5,3.0
 A1,2016,10965.0,Manual,24642.0,Petrol,0.0,67.3,1.0
 A3,2016,13454.0,Manual,57296.0,Petrol,30.0,57.6,1.4
 A8,2015,19870.0,Automatic,25406.0,Diesel,160.0,49.6,3.0
 Q3,2017,18291.0,Manual,28615.0,Diesel,145.0,56.5,2.0
 A8,2013,19061.0,Semi-Auto,37206.0,Petrol,325.0,29.7,4.0
 Q3,2019,28500.0,Manual,5500.0,Diesel,145.0,42.8,2.0
 A5,2019,27994.0,Automatic,6000.0,Diesel,145.0,48.7,2.0
 A6,2019,30500.0,Automatic,7000.0,Diesel,145.0,50.4,2.0
 A6,2019,30500.0,Automatic,100.0,Diesel,145.0,50.4,2.0
 A4,2017,19000.0,Semi-Auto,45100.0,Petrol,160.0,45.6,2.0
 Q2,2019,23500.0,Automatic,4296.0,Diesel,145.0,47.9,2.0
 Q7,2017,43500.0,Semi-Auto,51187.0,Diesel,300.0,39.2,4.0
 A4,2019,26495.0,Semi-Auto,9482.0,Diesel,150.0,47.9,2.0
 A6,2018,24480.0,Semi-Auto,30067.0,Petrol,150.0,47.1,1.8
 Q3,2016,18940.0,Manual,30146.0,Diesel,165.0,49.6,2.0
 A4,2018,16980.0,Manual,27954.0,Petrol,150.0,53.3,1.4
 Q3,2018,21500.0,Manual,20000.0,Petrol,150.0,49.6,1.4
 Q2,2019,20995.0,Manual,9840.0,Petrol,150.0,42.8,1.5
 Q3,2016,17995.0,Manual,17800.0,Diesel,30.0,60.1,2.0
 Q5,2016,29500.0,Semi-Auto,37500.0,Diesel,240.0,42.8,3.0
 A5,2018,23015.0,Semi-Auto,14000.0,Diesel,150.0,67.3,2.0
 TT,2016,21500.0,Semi-Auto,24750.0,Petrol,200.0,40.9,2.0
 A3,2018,26750.0,Semi-Auto,19602.0,Petrol,145.0,43.5,2.0
 Q2,2017,17940.0,Semi-Auto,30522.0,Petrol,150.0,54.3,1.4
 A3,2019,22480.0,Manual,6925.0,Diesel,145.0,51.4,1.6
 Q2,2017,17188.0,Manual,9249.0,Diesel,30.0,64.2,1.6
 A3,2016,16040.0,Manual,20770.0,Petrol,30.0,58.9,1.4
 TT,2013,9397.0,Manual,37856.0,Petrol,205.0,43.5,1.8
 TT,2018,19291.0,Manual,9565.0,Petrol,150.0,47.1,1.8
 Q5,2015,22797.0,Semi-Auto,39378.0,Diesel,265.0,41.5,3.0
 A3,2017,15980.0,Manual,46879.0,Diesel,150.0,57.6,2.0
 Q2,2018,21990.0,Semi-Auto,20241.0,Petrol,145.0,52.3,1.4
 Q5,2017,37980.0,Semi-Auto,16855.0,Petrol,150.0,34.0,3.0
 TT,2016,17690.0,Manual,20000.0,Petrol,150.0,47.1,1.8
 A1,2015,10980.0,Manual,40222.0,Diesel,0.0,80.7,1.6
 Q7,2019,48950.0,Semi-Auto,7915.0,Diesel,150.0,32.8,3.0
 A3,2016,17980.0,Manual,23663.0,Diesel,125.0,57.6,2.0
 Q3,2019,35480.0,Semi-Auto,13500.0,Diesel,150.0,45.6,2.0
 Q5,2016,30440.0,Semi-Auto,35622.0,Diesel,240.0,42.2,3.0
 Q2,2017,16690.0,Manual,20852.0,Petrol,150.0,55.4,1.0
 TT,2016,15690.0,Manual,45622.0,Petrol,150.0,47.1,1.8
 TT,2017,17990.0,Manual,11452.0,Petrol,150.0,47.1,1.8
 A1,2017,11980.0,Manual,35882.0,Petrol,150.0,57.6,1.4
 A4,2019,28500.0,Automatic,5000.0,Petrol,145.0,38.2,2.0
 A4,2020,45000.0,Semi-Auto,6400.0,Diesel,145.0,39.2,3.0
 Q3,2016,19840.0,Semi-Auto,28965.0,Diesel,150.0,52.3,2.0
 A5,2019,26950.0,Semi-Auto,2029.0,Diesel,150.0,51.4,2.0
 Q3,2019,26940.0,Manual,590.0,Diesel,150.0,42.8,2.0
 A6,2017,21290.0,Semi-Auto,34029.0,Diesel,30.0,61.4,2.0
 A6,2019,30600.0,Semi-Auto,9485.0,Diesel,150.0,47.9,2.0
 TT,2016,18940.0,Manual,33717.0,Diesel,30.0,62.8,2.0
 A7,2019,35650.0,Semi-Auto,7799.0,Diesel,145.0,38.2,3.0
 Q7,2016,44880.0,Semi-Auto,49233.0,Diesel,300.0,39.2,4.0
 A6,2016,24990.0,Semi-Auto,38478.0,Diesel,160.0,51.4,3.0
 Q7,2020,69995.0,Semi-Auto,3111.0,Diesel,145.0,30.1,4.0
 Q3,2015,18750.0,Manual,31250.0,Petrol,235.0,38.7,2.0
 A3,2019,18995.0,Manual,5000.0,Diesel,145.0,51.4,1.6
 A3,2019,19300.0,Manual,5000.0,Diesel,145.0,51.4,1.6
 Q3,2019,28000.0,Manual,5000.0,Diesel,145.0,42.8,2.0
 A4,2019,27500.0,Manual,2050.0,Petrol,145.0,38.2,2.0
 A4,2019,24495.0,Manual,5000.0,Petrol,145.0,39.2,2.0
 Q2,2019,23250.0,Automatic,1000.0,Diesel,145.0,47.9,1.6
 A1,2015,10498.0,Manual,31393.0,Petrol,30.0,57.6,1.4
 Q3,2019,27280.0,Manual,3000.0,Diesel,145.0,42.8,2.0
 A4,2019,26480.0,Semi-Auto,6212.0,Diesel,150.0,44.8,2.0
 A1,2019,21780.0,Semi-Auto,6661.0,Petrol,150.0,47.1,1.0
 A1,2014,9790.0,Manual,44202.0,Petrol,30.0,55.4,1.2
 Q5,2016,24690.0,Semi-Auto,24271.0,Diesel,200.0,47.1,2.0
 A5,2016,19890.0,Semi-Auto,30385.0,Diesel,160.0,52.3,2.0
 A4,2019,40800.0,Semi-Auto,2800.0,Diesel,145.0,40.9,3.0
 Q3,2018,24000.0,Semi-Auto,12000.0,Petrol,145.0,48.7,1.4
 Q3,2019,29980.0,Semi-Auto,11754.0,Petrol,145.0,31.7,2.0
 A1,2015,15698.0,Manual,20552.0,Petrol,200.0,40.4,2.0
 A8,2018,36000.0,Semi-Auto,11341.0,Diesel,145.0,48.7,3.0
 Q3,2018,22000.0,Semi-Auto,13492.0,Petrol,145.0,47.9,1.4
 A4,2017,21000.0,Semi-Auto,28870.0,Diesel,150.0,53.3,3.0
 TT,2016,23500.0,Semi-Auto,9812.0,Petrol,205.0,40.9,2.0
 Q2,2017,18700.0,Semi-Auto,36000.0,Petrol,145.0,52.3,1.4
 A3,2019,20895.0,Manual,6922.0,Diesel,145.0,51.4,1.6
 A4,2016,12965.0,Manual,64425.0,Diesel,20.0,70.6,2.0
 Q3,2016,18990.0,Semi-Auto,9106.0,Diesel,145.0,51.4,2.0
 Q2,2019,22480.0,Semi-Auto,8664.0,Diesel,150.0,46.3,1.6
 Q2,2020,25950.0,Manual,2330.0,Petrol,145.0,43.5,1.5
 Q2,2018,17290.0,Manual,10855.0,Petrol,145.0,55.4,1.0
 Q5,2020,49865.0,Semi-Auto,3272.0,Diesel,145.0,34.5,3.0
 A5,2019,28880.0,Semi-Auto,100.0,Petrol,145.0,39.8,2.0
 Q2,2019,18940.0,Manual,4200.0,Petrol,145.0,47.1,1.0
 A1,2016,12950.0,Manual,25941.0,Petrol,30.0,55.4,1.4
 A5,2016,16491.0,Manual,60920.0,Diesel,165.0,53.3,2.0
 Q2,2017,18377.0,Semi-Auto,14208.0,Diesel,145.0,68.9,1.6
 A4,2020,42840.0,Semi-Auto,5233.0,Diesel,145.0,39.2,3.0
 A6,2015,14992.0,Semi-Auto,73699.0,Diesel,125.0,58.9,3.0
 A3,2016,13992.0,Semi-Auto,56136.0,Diesel,125.0,61.4,2.0
 A1,2018,16890.0,Manual,8768.0,Petrol,150.0,51.4,1.0
 A3,2014,8630.0,Semi-Auto,70480.0,Diesel,20.0,72.4,1.6
 Q5,2016,19495.0,Semi-Auto,40449.0,Diesel,200.0,47.1,2.0
 A3,2016,14257.0,Manual,14170.0,Petrol,20.0,60.1,1.4
 A4,2016,12170.0,Manual,29825.0,Petrol,125.0,53.3,1.4
 A1,2015,12070.0,Manual,31214.0,Petrol,30.0,55.4,1.4
 A3,2015,11270.0,Semi-Auto,33142.0,Petrol,20.0,60.1,1.4
 A5,2014,15770.0,Automatic,53082.0,Diesel,160.0,49.6,3.0
 A5,2016,17470.0,Manual,50405.0,Diesel,160.0,53.3,2.0
 A3,2018,17670.0,Manual,19517.0,Petrol,145.0,54.3,1.5
 A1,2015,11681.0,Manual,29430.0,Petrol,30.0,55.4,1.4
 A4,2014,15567.0,Automatic,55119.0,Petrol,300.0,34.9,3.0
 A3,2015,14190.0,Semi-Auto,27869.0,Diesel,30.0,64.2,2.0
 A3,2018,18910.0,Manual,11956.0,Petrol,145.0,60.1,1.0
 A5,2019,26000.0,Semi-Auto,4500.0,Petrol,145.0,40.4,2.0
 Q2,2019,25400.0,Manual,4800.0,Petrol,145.0,39.2,1.5
 A8,2019,39940.0,Semi-Auto,3442.0,Diesel,145.0,40.4,3.0
 Q2,2019,21500.0,Manual,4050.0,Diesel,145.0,49.6,1.6
 A1,2019,22000.0,Semi-Auto,5000.0,Petrol,145.0,40.9,2.0
 A4,2019,24680.0,Automatic,2877.0,Diesel,145.0,50.4,2.0
 A4,2019,22480.0,Manual,2525.0,Petrol,145.0,39.2,2.0
 A4,2020,36400.0,Semi-Auto,3222.0,Diesel,145.0,44.1,2.0
 A1,2020,22490.0,Manual,1000.0,Petrol,145.0,47.9,1.0
 Q2,2019,30990.0,Semi-Auto,3000.0,Petrol,145.0,33.2,2.0
 Q2,2019,20990.0,Manual,3500.0,Petrol,145.0,47.1,1.0
 A5,2019,29980.0,Semi-Auto,3000.0,Diesel,145.0,47.1,2.0
 A5,2019,35995.0,Automatic,100.0,Diesel,145.0,47.1,2.0
 Q3,2019,31450.0,Manual,5000.0,Diesel,145.0,42.8,2.0
 Q3,2019,30950.0,Manual,100.0,Diesel,145.0,42.8,2.0
 A8,2019,49000.0,Semi-Auto,100.0,Diesel,145.0,40.4,3.0
 A8,2019,39995.0,Automatic,3000.0,Diesel,145.0,40.4,3.0
 A4,2020,43395.0,Semi-Auto,8500.0,Diesel,145.0,40.4,3.0
 A4,2019,25000.0,Semi-Auto,5000.0,Petrol,145.0,38.7,2.0
